Bait,Prey,NumUniquePep,Length,Intensity,Name,IP,Isolation,Tag
MA,P49368,3,545,15372,TCPG_HUMAN T-complex protein 1 subunit gamma,jIP06,elution,Flag
MA,P11142,22,646,793431,HSP7C_HUMAN Heat shock cognate 71 kDa protein,jIP06,elution,Flag
MA,Q99867,6,434,176547,TBB4Q_HUMAN Tubulin beta-4q chain,jIP06,elution,Flag
MA,P10809,1,573,1357,"CH60_HUMAN 60 kDa heat shock protein, mitochondrial precursor",jIP06,elution,Flag
MA,O60880,1,128,3754,SH21A_HUMAN SH2 domain-containing protein 1A,jIP06,elution,Flag
MA,Q9Y2W1,10,955,343646,TR150_HUMAN Thyroid hormone receptor-associated protein 3,jIP06,elution,Flag
MA,Q9BUJ2,3,856,20957,HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1,jIP06,elution,Flag
MA,P04406,3,335,33309,G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase,jIP06,elution,Flag
MA,P54136,2,660,6310,"SYRC_HUMAN Arginyl-tRNA synthetase, cytoplasmic",jIP06,elution,Flag
MA,P68133,6,377,281146,"ACTS_HUMAN Actin, alpha skeletal muscle",jIP06,elution,Flag
MA,Q09028,1,425,5585,RBBP4_HUMAN Histone-binding protein RBBP4,jIP06,elution,Flag
MA,P19012,2,456,63106,"K1C15_HUMAN Keratin, type I cytoskeletal 15",jIP06,elution,Flag
MA,P17844,1,614,4635,DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5,jIP06,elution,Flag
MA,P68032,6,377,281146,"ACTC_HUMAN Actin, alpha cardiac muscle 1",jIP06,elution,Flag
MA,Q06830,8,199,244027,PRDX1_HUMAN Peroxiredoxin-1,jIP06,elution,Flag
MA,P13645,11,593,215712,"K1C10_HUMAN Keratin, type I cytoskeletal 10",jIP06,elution,Flag
MA,P08238,7,724,55645,HS90B_HUMAN Heat shock protein HSP 90-beta,jIP06,elution,Flag
MA,P31146,3,461,61946,COR1A_HUMAN Coronin-1A,jIP06,elution,Flag
MA,P23528,2,166,10828,COF1_HUMAN Cofilin-1,jIP06,elution,Flag
MA,Q04695,2,432,63106,"K1C17_HUMAN Keratin, type I cytoskeletal 17",jIP06,elution,Flag
MA,P23458,5,1142,24581,JAK1_HUMAN Tyrosine-protein kinase JAK1,jIP06,elution,Flag
MA,P62701,1,263,5597,"RS4X_HUMAN 40S ribosomal protein S4, X isoform",jIP06,elution,Flag
MA,P62277,2,151,14179,RS13_HUMAN 40S ribosomal protein S13,jIP06,elution,Flag
MA,Q9BRS2,2,568,7447,RIOK1_HUMAN Serine/threonine-protein kinase RIO1,jIP06,elution,Flag
MA,Q9H3K6,1,86,14299,BOLA2_HUMAN BolA-like protein 2,jIP06,elution,Flag
MA,Q14103,1,355,1156,HNRPD_HUMAN Heterogeneous nuclear ribonucleoprotein D0,jIP06,elution,Flag
MA,P62269,3,152,22387,RS18_HUMAN 40S ribosomal protein S18,jIP06,elution,Flag
MA,P62263,1,151,5843,RS14_HUMAN 40S ribosomal protein S14,jIP06,elution,Flag
MA,P42677,1,84,4315,RS27_HUMAN 40S ribosomal protein S27,jIP06,elution,Flag
MA,Q9NYF8,9,920,450412,BCLF1_HUMAN Bcl-2-associated transcription factor 1,jIP06,elution,Flag
MA,P98175,7,929,77922,RBM10_HUMAN RNA-binding protein 10,jIP06,elution,Flag
MA,Q8NHQ1,3,597,20255,CEP70_HUMAN Centrosomal protein of 70 kDa,jIP06,elution,Flag
MA,P62736,6,377,281146,"ACTA_HUMAN Actin, aortic smooth muscle",jIP06,elution,Flag
MA,P14174,2,115,87089,MIF_HUMAN Macrophage migration inhibitory factor,jIP06,elution,Flag
MA,P19474,20,475,2969641,RO52_HUMAN 52 kDa Ro protein,jIP06,elution,Flag
MA,P31689,2,397,6307,DNJA1_HUMAN DnaJ homolog subfamily A member 1,jIP06,elution,Flag
MA,O60825,8,505,66815,"F262_HUMAN 6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",jIP06,elution,Flag
MA,P04350,13,444,536851,TBB4_HUMAN Tubulin beta-4 chain,jIP06,elution,Flag
MA,P60660,6,151,163551,MYL6_HUMAN Myosin light polypeptide 6,jIP06,elution,Flag
MA,P26641,1,437,1282,EF1G_HUMAN Elongation factor 1-gamma,jIP06,elution,Flag
MA,P50990,5,548,22302,TCPQ_HUMAN T-complex protein 1 subunit theta,jIP06,elution,Flag
MA,P62244,3,130,36566,RS15A_HUMAN 40S ribosomal protein S15a,jIP06,elution,Flag
MA,P60709,8,375,477324,"ACTB_HUMAN Actin, cytoplasmic 1",jIP06,elution,Flag
MA,P62249,2,146,23603,RS16_HUMAN 40S ribosomal protein S16,jIP06,elution,Flag
MA,P02533,4,472,103190,"K1C14_HUMAN Keratin, type I cytoskeletal 14",jIP06,elution,Flag
MA,P08727,2,400,63106,"K1C19_HUMAN Keratin, type I cytoskeletal 19",jIP06,elution,Flag
MA,P04264,16,644,470143,"K2C1_HUMAN Keratin, type II cytoskeletal 1",jIP06,elution,Flag
MA,P68371,15,445,660211,TBB2C_HUMAN Tubulin beta-2C chain,jIP06,elution,Flag
MA,Q99832,3,543,25351,TCPH_HUMAN T-complex protein 1 subunit eta,jIP06,elution,Flag
MA,Q9Y657,6,262,150180,SPIN1_HUMAN Spindlin-1,jIP06,elution,Flag
MA,Q9Y6Y0,5,642,52170,NS1BP_HUMAN Influenza virus NS1A-binding protein,jIP06,elution,Flag
MA,P49411,2,452,6868,"EFTU_HUMAN Elongation factor Tu, mitochondrial precursor",jIP06,elution,Flag
MA,P62314,1,119,6645,SMD1_HUMAN Small nuclear ribonucleoprotein Sm D1,jIP06,elution,Flag
MA,P19338,3,710,13496,NUCL_HUMAN Nucleolin,jIP06,elution,Flag
MA,P07437,16,444,770178,TBB5_HUMAN Tubulin beta chain,jIP06,elution,Flag
MA,P24666,1,158,5414,PPAC_HUMAN Low molecular weight phosphotyrosine protein phosphatase,jIP06,elution,Flag
MA,P11021,6,654,74722,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,jIP06,elution,Flag
MA,P63261,8,375,462873,"ACTG_HUMAN Actin, cytoplasmic 2",jIP06,elution,Flag
MA,P12004,4,261,20427,PCNA_HUMAN Proliferating cell nuclear antigen,jIP06,elution,Flag
MA,P63267,6,376,281146,"ACTH_HUMAN Actin, gamma-enteric smooth muscle",jIP06,elution,Flag
MA,Q9Y2H1,4,464,129598,ST38L_HUMAN Serine/threonine-protein kinase 38-like,jIP04,elution,Flag
MA,P18621,1,184,46161,RL17_HUMAN 60S ribosomal protein L17,jIP04,elution,Flag
MA,28876542,8,132,15877046,NP_579876 Matrix p17_HIV-1,jIP04,elution,Flag
MA,P50914,2,213,334042,RL14_HUMAN 60S ribosomal protein L14,jIP04,elution,Flag
MA,P68363,2,451,183232,TBA1B_HUMAN Tubulin alpha-1B chain,jIP04,elution,Flag
MA,19172948,4,232,142158,NP_579880 Capsid p24_HIV-1,jIP04,elution,Flag
MA,Q96I59,1,477,34315,"SYNM_HUMAN Probable asparaginyl-tRNA synthetase, mitochondrial precursor",jIP04,elution,Flag
MA,P98175,1,929,224251,RBM10_HUMAN RNA-binding protein 10,jIP04,elution,Flag
MA,Q9Y2W1,6,955,224559,TR150_HUMAN Thyroid hormone receptor-associated protein 3,jIP04,elution,Flag
MA,P84090,6,104,1977560,ERH_HUMAN Enhancer of rudimentary homolog,jIP04,elution,Flag
MA,P47897,2,775,25559,SYQ_HUMAN Glutaminyl-tRNA synthetase,jIP04,elution,Flag
MA,P62424,4,266,164830,RL7A_HUMAN 60S ribosomal protein L7a,jIP04,elution,Flag
MA,P19474,9,475,914253,RO52_HUMAN 52 kDa Ro protein,jIP04,elution,Flag
MA,P21108,2,318,366147,PRPS3_HUMAN Ribose-phosphate pyrophosphokinase 3,jIP04,elution,Flag
MA,P62280,2,158,99976,RS11_HUMAN 40S ribosomal protein S11,jIP04,elution,Flag
MA,Q15046,7,597,528458,SYK_HUMAN Lysyl-tRNA synthetase,jIP04,elution,Flag
MA,P62917,2,257,129745,RL8_HUMAN 60S ribosomal protein L8,jIP04,elution,Flag
MA,P31943,1,449,13032,HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H,jIP04,elution,Flag
MA,Q15029,1,972,123560,U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component,jIP04,elution,Flag
MA,Q9NTK5,3,396,657809,OLA1_HUMAN Obg-like ATPase 1,jIP04,elution,Flag
MA,P21333,3,2647,126415,FLNA_HUMAN Filamin-A,jIP04,elution,Flag
MA,Q8NC51,1,408,5098,PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein,jIP04,elution,Flag
MA,P52732,18,1056,2219938,KIF11_HUMAN Kinesin-like protein KIF11,jIP04,elution,Flag
MA,P26373,3,211,186170,RL13_HUMAN 60S ribosomal protein L13,jIP04,elution,Flag
MA,Q9NYF8,5,920,125646,BCLF1_HUMAN Bcl-2-associated transcription factor 1,jIP04,elution,Flag
MA,P62241,4,208,271645,RS8_HUMAN 40S ribosomal protein S8,jIP04,elution,Flag
MA,P36578,3,427,191898,RL4_HUMAN 60S ribosomal protein L4,jIP04,elution,Flag
MA,P60709,1,375,26416,"ACTB_HUMAN Actin, cytoplasmic 1",jIP04,elution,Flag
MA,P47914,2,159,104904,RL29_HUMAN 60S ribosomal protein L29,jIP04,elution,Flag
MA,O75688,6,479,839626.5,PPM1B_HUMAN Protein phosphatase 1B,jIP04,elution,Flag
MA,P62269,1,152,38904,RS18_HUMAN 40S ribosomal protein S18,jIP04,elution,Flag
MA,P07814,8,1512,621560,SYEP_HUMAN Bifunctional aminoacyl-tRNA synthetase,jIP04,elution,Flag
MA,P67809,1,324,8618,YBOX1_HUMAN Nuclease sensitive element-binding protein 1,jIP04,elution,Flag
MA,P39023,2,403,44015,RL3_HUMAN 60S ribosomal protein L3,jIP04,elution,Flag
MA,P61353,2,136,31154,RL27_HUMAN 60S ribosomal protein L27,jIP04,elution,Flag
MA,P04264,5,644,239054,"K2C1_HUMAN Keratin, type II cytoskeletal 1",jIP04,elution,Flag
MA,P14868,4,501,171023,"SYDC_HUMAN Aspartyl-tRNA synthetase, cytoplasmic",jIP04,elution,Flag
MA,Q7Z417,3,695,53338,NUFP2_HUMAN Nuclear fragile X mental retardation-interacting protein 2,jIP04,elution,Flag
MA,P46778,1,160,47727,RL21_HUMAN 60S ribosomal protein L21,jIP04,elution,Flag
MA,Q14978,1,699,16733,NOLC1_HUMAN Nucleolar phosphoprotein p130,jIP04,elution,Flag
MA,P62829,1,140,23757,RL23_HUMAN 60S ribosomal protein L23,jIP04,elution,Flag
MA,P19338,3,710,208973,NUCL_HUMAN Nucleolin,jIP04,elution,Flag
MA,P15880,1,293,63830,RS2_HUMAN 40S ribosomal protein S2,jIP04,elution,Flag
MA,P62249,2,146,98225,RS16_HUMAN 40S ribosomal protein S16,jIP04,elution,Flag
MA,Q5VST9,1,7968,8676,OBSCN_HUMAN Obscurin,jIP04,elution,Flag
MA,P41252,2,1266,119675,"SYIC_HUMAN Isoleucyl-tRNA synthetase, cytoplasmic",jIP04,elution,Flag
MA,P62805,1,103,24946,H4_HUMAN Histone H4,jIP04,elution,Flag
MA,Q9BQA1,3,342,264999,MEP50_HUMAN Methylosome protein 50,jIP04,elution,Flag
MA,P61247,2,264,451637,RS3A_HUMAN 40S ribosomal protein S3a,jIP04,elution,Flag
MA,P62995,1,288,50135,"TRA2B_HUMAN Splicing factor, arginine/serine-rich 10",jIP04,elution,Flag
MA,O14744,7,637,5344621,ANM5_HUMAN Protein arginine N-methyltransferase 5,jIP04,elution,Flag
MA,P23458,2,1142,54707,JAK1_HUMAN Tyrosine-protein kinase JAK1,jIP04,elution,Flag
MA,P54105,2,237,281589,ICLN_HUMAN Methylosome subunit pICln,jIP04,elution,Flag
MA,Q9Y657,3,262,163944,SPIN1_HUMAN Spindlin-1,jIP04,elution,Flag
MA,Q9Y6Y0,7,642,542134,NS1BP_HUMAN Influenza virus NS1A-binding protein,jIP04,elution,Flag
MA,P56192,1,900,66115,"SYMC_HUMAN Methionyl-tRNA synthetase, cytoplasmic",jIP04,elution,Flag
MA,P23588,7,611,140495,IF4B_HUMAN Eukaryotic translation initiation factor 4B,jIP04,elution,Flag
MA,Q15208,5,465,1513065,STK38_HUMAN Serine/threonine-protein kinase 38,jIP04,elution,Flag
MA,P62888,3,115,312051,RL30_HUMAN 60S ribosomal protein L30,jIP04,elution,Flag
MA,P05455,1,408,35724,LA_HUMAN Lupus La protein,jIP04,elution,Flag
MA,P62277,1,151,67111,RS13_HUMAN 40S ribosomal protein S13,jIP04,elution,Flag
MA,P11142,5,646,355175,HSP7C_HUMAN Heat shock cognate 71 kDa protein,jIP04,elution,Flag
MA,P62753,2,249,107700,RS6_HUMAN 40S ribosomal protein S6,jIP04,elution,Flag
MA,P12004,1,261,26394,PCNA_HUMAN Proliferating cell nuclear antigen,jIP04,elution,Flag
MA,Q9HD40,10,501,11662403,SPCS_HUMAN O-phosphoseryl-tRNA(Sec) selenium transferase,jIP04,elution,Flag
MA,Q02543,2,176,58738,RL18A_HUMAN 60S ribosomal protein L18a,jIP04,elution,Flag
MA,P35908,2,645,25095,"K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal",jIP04,elution,Flag
MA,P08107,3,641,510435,HSP71_HUMAN Heat shock 70 kDa protein 1,jIP07,elution,Flag
MA,Q9Y2H1,10,464,1550574,ST38L_HUMAN Serine/threonine-protein kinase 38-like,jIP07,elution,Flag
MA,P18621,3,184,72709,RL17_HUMAN 60S ribosomal protein L17,jIP07,elution,Flag
MA,P68366,14,448,2212643,TBA4A_HUMAN Tubulin alpha-4A chain,jIP07,elution,Flag
MA,Q9HD40,41,501,64930289,SPCS_HUMAN O-phosphoseryl-tRNA(Sec) selenium transferase,jIP07,elution,Flag
MA,P62854,1,115,93522,RS26_HUMAN 40S ribosomal protein S26,jIP07,elution,Flag
MA,P68363,18,451,5185623,TBA1B_HUMAN Tubulin alpha-1B chain,jIP07,elution,Flag
MA,P05165,4,703,210821,"PCCA_HUMAN Propionyl-CoA carboxylase alpha chain, mitochondrial precursor",jIP07,elution,Flag
MA,P52732,27,1056,3209937,KIF11_HUMAN Kinesin-like protein KIF11,jIP07,elution,Flag
MA,P40227,2,531,38638,TCPZ_HUMAN T-complex protein 1 subunit zeta,jIP07,elution,Flag
MA,Q13885,15,445,6300268,TBB2A_HUMAN Tubulin beta-2A chain,jIP07,elution,Flag
MA,P62424,2,266,43697,RL7A_HUMAN 60S ribosomal protein L7a,jIP07,elution,Flag
MA,28876542,13,132,80132260,NP_579876 Matrix p17_HIV-1,jIP07,elution,Flag
MA,P30050,5,165,703231,RL12_HUMAN 60S ribosomal protein L12,jIP07,elution,Flag
MA,P62913,4,178,475703,RL11_HUMAN 60S ribosomal protein L11,jIP07,elution,Flag
MA,Q8NFD5,1,2236,7220,ARI1B_HUMAN AT-rich interactive domain-containing protein 1B,jIP07,elution,Flag
MA,P11940,6,636,1034045,PABP1_HUMAN Polyadenylate-binding protein 1,jIP07,elution,Flag
MA,P62917,2,257,96640,RL8_HUMAN 60S ribosomal protein L8,jIP07,elution,Flag
MA,P31943,5,449,168990,HNRH1_HUMAN Heterogeneous nuclear ribonucleoprotein H,jIP07,elution,Flag
MA,P35527,9,623,540930,"K1C9_HUMAN Keratin, type I cytoskeletal 9",jIP07,elution,Flag
MA,P62857,2,69,317064,RS28_HUMAN 40S ribosomal protein S28,jIP07,elution,Flag
MA,P62750,3,156,207786,RL23A_HUMAN 60S ribosomal protein L23a,jIP07,elution,Flag
MA,P35637,5,526,203760,FUS_HUMAN RNA-binding protein FUS,jIP07,elution,Flag
MA,P04075,4,364,145277,ALDOA_HUMAN Fructose-bisphosphate aldolase A,jIP07,elution,Flag
MA,P61978,2,463,51917,HNRPK_HUMAN Heterogeneous nuclear ribonucleoprotein K,jIP07,elution,Flag
MA,Q86V81,2,257,88473,THOC4_HUMAN THO complex subunit 4,jIP07,elution,Flag
MA,P62244,5,130,760968,RS15A_HUMAN 40S ribosomal protein S15a,jIP07,elution,Flag
MA,Q2NKJ3,5,1217,267447,CQ068_HUMAN Uncharacterized protein C17orf68,jIP07,elution,Flag
MA,Q92804,2,592,31653,RBP56_HUMAN TATA-binding protein-associated factor 2N,jIP07,elution,Flag
MA,P62906,3,217,273023,RL10A_HUMAN 60S ribosomal protein L10a,jIP07,elution,Flag
MA,Q9NVS9,1,261,22711,PNPO_HUMAN Pyridoxine-5'-phosphate oxidase,jIP07,elution,Flag
MA,P83731,2,157,245384,RL24_HUMAN 60S ribosomal protein L24,jIP07,elution,Flag
MA,P23396,9,243,578544,RS3_HUMAN 40S ribosomal protein S3,jIP07,elution,Flag
MA,P08865,4,295,146610,RSSA_HUMAN 40S ribosomal protein SA,jIP07,elution,Flag
MA,P19338,9,710,1193781,NUCL_HUMAN Nucleolin,jIP07,elution,Flag
MA,P0C0S8,1,130,25153,H2A1_HUMAN Histone H2A type 1,jIP07,elution,Flag
MA,P84090,1,104,70714,ERH_HUMAN Enhancer of rudimentary homolog,jIP07,elution,Flag
MA,P41252,33,1266,6849586,"SYIC_HUMAN Isoleucyl-tRNA synthetase, cytoplasmic",jIP07,elution,Flag
MA,P63241,5,154,358630,IF5A1_HUMAN Eukaryotic translation initiation factor 5A-1,jIP07,elution,Flag
MA,P54105,4,237,132306,ICLN_HUMAN Methylosome subunit pICln,jIP07,elution,Flag
MA,P62851,3,125,363811,RS25_HUMAN 40S ribosomal protein S25,jIP07,elution,Flag
MA,Q16643,2,649,23230,DREB_HUMAN Drebrin,jIP07,elution,Flag
MA,Q14558,1,356,16211,KPRA_HUMAN Phosphoribosyl pyrophosphate synthetase-associated protein 1,jIP07,elution,Flag
MA,P08670,1,466,7682,VIME_HUMAN Vimentin,jIP07,elution,Flag
MA,P19105,3,171,433314,"MLRM_HUMAN Myosin regulatory light chain 2, nonsarcomeric",jIP07,elution,Flag
MA,P32969,4,192,129746,RL9_HUMAN 60S ribosomal protein L9,jIP07,elution,Flag
MA,O43813,1,399,16219,LANC1_HUMAN LanC-like protein 1,jIP07,elution,Flag
MA,P11021,9,654,833519,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,jIP07,elution,Flag
MA,P22626,3,353,61314,ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1,jIP07,elution,Flag
MA,P35908,10,645,444601,"K22E_HUMAN Keratin, type II cytoskeletal 2 epidermal",jIP07,elution,Flag
MA,P26639,6,723,70325,"SYTC_HUMAN Threonyl-tRNA synthetase, cytoplasmic",jIP07,elution,Flag
MA,Q08211,5,1270,131690,DHX9_HUMAN ATP-dependent RNA helicase A,jIP07,elution,Flag
MA,P04259,2,564,58868,"K2C6B_HUMAN Keratin, type II cytoskeletal 6B",jIP07,elution,Flag
MA,P05386,3,114,466969,RLA1_HUMAN 60S acidic ribosomal protein P1,jIP07,elution,Flag
MA,P05387,4,115,1053941,RLA2_HUMAN 60S acidic ribosomal protein P2,jIP07,elution,Flag
MA,Q9NTK5,17,396,8980082,OLA1_HUMAN Obg-like ATPase 1,jIP07,elution,Flag
MA,P78347,4,998,1020252,GTF2I_HUMAN General transcription factor II-I,jIP07,elution,Flag
MA,P05388,7,317,528477,RLA0_HUMAN 60S acidic ribosomal protein P0,jIP07,elution,Flag
MA,P62979,2,80,68050,RS27A_HUMAN 40S ribosomal protein S27a,jIP07,elution,Flag
MA,P39019,3,145,164987,RS19_HUMAN 40S ribosomal protein S19,jIP07,elution,Flag
MA,P55209,2,391,110514,NP1L1_HUMAN Nucleosome assembly protein 1-like 1,jIP07,elution,Flag
MA,Q13509,10,450,4484368,TBB3_HUMAN Tubulin beta-3 chain,jIP07,elution,Flag
MA,P47897,21,775,1713738,SYQ_HUMAN Glutaminyl-tRNA synthetase,jIP07,elution,Flag
MA,P62280,3,158,345739,RS11_HUMAN 40S ribosomal protein S11,jIP07,elution,Flag
MA,Q02543,2,176,45832,RL18A_HUMAN 60S ribosomal protein L18a,jIP07,elution,Flag
MA,P61254,6,145,573476,RL26_HUMAN 60S ribosomal protein L26,jIP07,elution,Flag
MA,P46777,4,297,60446,RL5_HUMAN 60S ribosomal protein L5,jIP07,elution,Flag
MA,O43324,3,174,487802,MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1,jIP07,elution,Flag
MA,P04264,18,644,1892649,"K2C1_HUMAN Keratin, type II cytoskeletal 1",jIP07,elution,Flag
MA,P21333,1,2647,1521,FLNA_HUMAN Filamin-A,jIP07,elution,Flag
MA,Q15366,3,365,138002,PCBP2_HUMAN Poly(rC)-binding protein 2,jIP07,elution,Flag
MA,P25789,1,261,62359,PSA4_HUMAN Proteasome subunit alpha type-4,jIP07,elution,Flag
MA,Q15365,2,356,90315,PCBP1_HUMAN Poly(rC)-binding protein 1,jIP07,elution,Flag
MA,P62899,2,125,277177,RL31_HUMAN 60S ribosomal protein L31,jIP07,elution,Flag
MA,O75688,5,479,147326,PPM1B_HUMAN Protein phosphatase 1B,jIP07,elution,Flag
MA,Q9H668,3,368,152231,OBFC1_HUMAN Oligonucleotide/oligosaccharide-binding fold-containing protein 1,jIP07,elution,Flag
MA,Q00610,1,1675,7042,CLH1_HUMAN Clathrin heavy chain 1,jIP07,elution,Flag
MA,O76031,1,633,11346,"CLPX_HUMAN ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial precursor",jIP07,elution,Flag
MA,P09651,6,372,605205,ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1,jIP07,elution,Flag
MA,O00571,2,662,15104,DDX3X_HUMAN ATP-dependent RNA helicase DDX3X,jIP07,elution,Flag
MA,P62805,2,103,55433,H4_HUMAN Histone H4,jIP07,elution,Flag
MA,P14868,21,501,4407796,"SYDC_HUMAN Aspartyl-tRNA synthetase, cytoplasmic",jIP07,elution,Flag
MA,P61247,7,264,963056,RS3A_HUMAN 40S ribosomal protein S3a,jIP07,elution,Flag
MA,Q02880,8,1626,421042,TOP2B_HUMAN DNA topoisomerase 2-beta,jIP07,elution,Flag
MA,O14744,15,637,3493964,ANM5_HUMAN Protein arginine N-methyltransferase 5,jIP07,elution,Flag
MA,P49458,1,86,28476,SRP09_HUMAN Signal recognition particle 9 kDa protein,jIP07,elution,Flag
MA,P35579,9,1960,221649,MYH9_HUMAN Myosin-9,jIP07,elution,Flag
MA,P68104,6,462,1347891,EF1A1_HUMAN Elongation factor 1-alpha 1,jIP07,elution,Flag
MA,Q6P3W7,5,929,256006,SCYL2_HUMAN SCY1-like protein 2,jIP07,elution,Flag
MA,Q8WWY3,3,499,35591,PRP31_HUMAN U4/U6 small nuclear ribonucleoprotein Prp31,jIP07,elution,Flag
MA,O60814,1,126,20558,H2B1K_HUMAN Histone H2B type 1-K,jIP07,elution,Flag
MA,P62888,6,115,454468,RL30_HUMAN 60S ribosomal protein L30,jIP07,elution,Flag
MA,P04406,3,335,232132,G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase,jIP07,elution,Flag
MA,P60866,2,119,301148,RS20_HUMAN 40S ribosomal protein S20,jIP07,elution,Flag
MA,P11142,26,646,7773760,HSP7C_HUMAN Heat shock cognate 71 kDa protein,jIP07,elution,Flag
MA,Q96RQ3,1,725,1815,"MCCA_HUMAN Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial precursor",jIP07,elution,Flag
MA,P62701,4,263,612539,"RS4X_HUMAN 40S ribosomal protein S4, X isoform",jIP07,elution,Flag
MA,P27708,2,2225,14160,PYR1_HUMAN CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase,jIP07,elution,Flag
MA,Q99867,5,434,1973446,TBB4Q_HUMAN Tubulin beta-4q chain,jIP07,elution,Flag
MA,P13010,2,732,4446,KU86_HUMAN ATP-dependent DNA helicase 2 subunit 2,jIP07,elution,Flag
MA,P10809,10,573,329889,"CH60_HUMAN 60 kDa heat shock protein, mitochondrial precursor",jIP07,elution,Flag
MA,O43175,3,533,124355,SERA_HUMAN D-3-phosphoglycerate dehydrogenase,jIP07,elution,Flag
MA,P11908,4,318,463647,PRPS2_HUMAN Ribose-phosphate pyrophosphokinase 2,jIP07,elution,Flag
MA,Q01082,5,2364,93468,"SPTB2_HUMAN Spectrin beta chain, brain 1",jIP07,elution,Flag
MA,Q96I59,15,477,4874585,"SYNM_HUMAN Probable asparaginyl-tRNA synthetase, mitochondrial precursor",jIP07,elution,Flag
MA,Q13155,5,320,541332,MCA2_HUMAN Multisynthetase complex auxiliary component p38,jIP07,elution,Flag
MA,Q9Y2W1,4,955,113099,TR150_HUMAN Thyroid hormone receptor-associated protein 3,jIP07,elution,Flag
MA,P13796,1,627,12955,PLSL_HUMAN Plastin-2,jIP07,elution,Flag
MA,Q12905,3,390,421662,ILF2_HUMAN Interleukin enhancer-binding factor 2,jIP07,elution,Flag
MA,P68133,10,377,2472538,"ACTS_HUMAN Actin, alpha skeletal muscle",jIP07,elution,Flag
MA,P49368,3,545,40285,TCPG_HUMAN T-complex protein 1 subunit gamma,jIP07,elution,Flag
MA,P54136,18,660,2565452,"SYRC_HUMAN Arginyl-tRNA synthetase, cytoplasmic",jIP07,elution,Flag
MA,P06753,1,284,5586,TPM3_HUMAN Tropomyosin alpha-3 chain,jIP07,elution,Flag
MA,P32119,1,198,40391,PRDX2_HUMAN Peroxiredoxin-2,jIP07,elution,Flag
MA,Q12906,5,894,77137,ILF3_HUMAN Interleukin enhancer-binding factor 3,jIP07,elution,Flag
MA,Q9BX79,1,667,514387,STRA6_HUMAN Stimulated by retinoic acid gene 6 protein homolog,jIP07,elution,Flag
MA,Q9BUJ2,11,856,517122,HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1,jIP07,elution,Flag
MA,P62266,1,143,40535,RS23_HUMAN 40S ribosomal protein S23,jIP07,elution,Flag
MA,Q09028,3,425,36054,RBBP4_HUMAN Histone-binding protein RBBP4,jIP07,elution,Flag
MA,P62263,6,151,267092,RS14_HUMAN 40S ribosomal protein S14,jIP07,elution,Flag
MA,P17844,2,614,78451,DDX5_HUMAN Probable ATP-dependent RNA helicase DDX5,jIP07,elution,Flag
MA,P62269,9,152,1710961,RS18_HUMAN 40S ribosomal protein S18,jIP07,elution,Flag
MA,P07814,53,1512,5506146,SYEP_HUMAN Bifunctional aminoacyl-tRNA synthetase,jIP07,elution,Flag
MA,Q06830,6,199,1572664,PRDX1_HUMAN Peroxiredoxin-1,jIP07,elution,Flag
MA,P13645,11,593,518691,"K1C10_HUMAN Keratin, type I cytoskeletal 10",jIP07,elution,Flag
MA,P08238,3,724,83817,HS90B_HUMAN Heat shock protein HSP 90-beta,jIP07,elution,Flag
MA,P31146,7,461,567746,COR1A_HUMAN Coronin-1A,jIP07,elution,Flag
MA,O43390,2,633,106374,HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R,jIP07,elution,Flag
MA,P62829,3,140,204279,RL23_HUMAN 60S ribosomal protein L23,jIP07,elution,Flag
MA,P13647,2,590,58868,"K2C5_HUMAN Keratin, type II cytoskeletal 5",jIP07,elution,Flag
MA,P09211,2,210,368608,GSTP1_HUMAN Glutathione S-transferase P,jIP07,elution,Flag
MA,Q92522,1,213,4038,H1X_HUMAN Histone H1x,jIP07,elution,Flag
MA,P23528,3,166,109413,COF1_HUMAN Cofilin-1,jIP07,elution,Flag
MA,Q71U36,18,451,4679063,TBA1A_HUMAN Tubulin alpha-1A chain,jIP07,elution,Flag
MA,Q9BQA1,5,342,808267,MEP50_HUMAN Methylosome protein 50,jIP07,elution,Flag
MA,P06748,3,294,52683,NPM_HUMAN Nucleophosmin,jIP07,elution,Flag
