Bait,Prey,NumUniquePep,Length,Intensity,Name,IP,Isolation,Tag
TAT,Q6VAB6,1,950,18.64,KSR2_HUMAN Kinase suppressor of Ras 2,IP05,Gel,Flag
TAT,Q71U36,23,451,12603.66,TBA1A_HUMAN Tubulin alpha-1A chain,IP05,Gel,Flag
TAT,Q7L2E3,14,1194,1370.67,DHX30_HUMAN Putative ATP-dependent RNA helicase DHX30,IP05,Gel,Flag
TAT,Q7L2J0,7,689,1082.21,MEPCE_HUMAN 7SK snRNA methylphosphate capping enzyme,IP05,Gel,Flag
TAT,Q7Z2W4,3,902,338.09,ZCC2_HUMAN Zinc finger CCCH type antiviral protein 1,IP05,Gel,Flag
TAT,Q7Z2W9,2,209,87.55,"RM21_HUMAN 39S ribosomal protein L21, mitochondrial precursor",IP05,Gel,Flag
TAT,Q7Z478,2,1369,99.7,DHX29_HUMAN Putative ATP-dependent RNA helicase DHX29,IP05,Gel,Flag
TAT,Q7Z4Q2,3,680,230.1,HEAT3_HUMAN HEAT repeat-containing protein 3,IP05,Gel,Flag
TAT,Q7Z6Z7,5,4374,141.7,HUWE1_HUMAN E3 ubiquitin-protein ligase HUWE1,IP05,Gel,Flag
TAT,Q86UE4,1,582,130.7,LYRIC_HUMAN Protein LYRIC,IP05,Gel,Flag
TAT,Q86V81,4,257,1211.05,THOC4_HUMAN THO complex subunit 4,IP05,Gel,Flag
TAT,Q86VP6,7,1230,429.16,CAND1_HUMAN Cullin-associated NEDD8-dissociated protein 1,IP05,Gel,Flag
TAT,Q8IWS0,1,365,142.3,PHF6_HUMAN PHD finger protein 6,IP05,Gel,Flag
TAT,Q8IXM3,2,137,89.59,"RM41_HUMAN 39S ribosomal protein L41, mitochondrial precursor",IP05,Gel,Flag
TAT,Q8IY37,1,1157,28.7,DHX37_HUMAN Probable ATP-dependent RNA helicase DHX37,IP05,Gel,Flag
TAT,Q8IZ69,2,625,83.15,HTF9C_HUMAN HpaII tiny fragments locus 9c protein,IP05,Gel,Flag
TAT,Q8IZH2,5,1706,194.27,XRN1_HUMAN 5'-3' exoribonuclease 1,IP05,Gel,Flag
TAT,Q8IZL8,3,1130,104.91,"PELP1_HUMAN Proline-, glutamic acid- and leucine-rich protein 1",IP05,Gel,Flag
TAT,Q8N3C0,1,2202,48.88,HELC1_HUMAN Activating signal cointegrator 1 complex subunit 3,IP05,Gel,Flag
TAT,Q8N5N7,1,158,21.55,RM50_HUMAN Mitochondrial 39S ribosomal protein L50,IP05,Gel,Flag
TAT,Q8N983,1,215,79.33,"RM43_HUMAN 39S ribosomal protein L43, mitochondrial precursor",IP05,Gel,Flag
TAT,Q8NAF0,2,562,207.05,ZN579_HUMAN Zinc finger protein 579,IP05,Gel,Flag
TAT,Q8NC51,1,408,82.03,PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein,IP05,Gel,Flag
TAT,Q8NCA5,1,519,177.1,FA98A_HUMAN Protein FAM98A,IP05,Gel,Flag
TAT,Q8TDD1,3,881,178.04,DDX54_HUMAN ATP-dependent RNA helicase DDX54,IP05,Gel,Flag
TAT,Q8TDI0,2,1954,63.24,CHD5_HUMAN Chromodomain-helicase-DNA-binding protein 5,IP05,Gel,Flag
TAT,Q8TEX9,15,1081,1593.71,IPO4_HUMAN Importin-4,IP05,Gel,Flag
TAT,Q8WUA4,1,911,132.5,TF3C2_HUMAN General transcription factor 3C polypeptide 2,IP05,Gel,Flag
TAT,Q8WXX5,3,260,430.51,DNJC9_HUMAN DnaJ homolog subfamily C member 9,IP05,Gel,Flag
TAT,Q92522,5,213,538.26,H1X_HUMAN Histone H1x,IP05,Gel,Flag
TAT,Q92552,10,414,1787.72,RT27_HUMAN Mitochondrial 28S ribosomal protein S27,IP05,Gel,Flag
TAT,Q92621,2,2012,52.94,NU205_HUMAN Nuclear pore complex protein Nup205,IP05,Gel,Flag
TAT,Q92665,5,395,402.3,"RT31_HUMAN 28S ribosomal protein S31, mitochondrial precursor",IP05,Gel,Flag
TAT,Q92841,8,650,1668.61,DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17,IP05,Gel,Flag
TAT,Q93008,33,2547,1867.46,USP9X_HUMAN Probable ubiquitin carboxyl-terminal hydrolase FAF-X,IP05,Gel,Flag
TAT,Q96A35,1,216,315.8,"RM24_HUMAN 39S ribosomal protein L24, mitochondrial precursor",IP05,Gel,Flag
TAT,Q96DV4,5,380,435.69,"RM38_HUMAN 39S ribosomal protein L38, mitochondrial precursor",IP05,Gel,Flag
TAT,Q96EB6,4,747,438.24,SIRT1_HUMAN NAD-dependent deacetylase sirtuin-1,IP05,Gel,Flag
TAT,Q96EY7,14,689,3940.49,"PTCD3_HUMAN Pentatricopeptide repeat-containing protein 3, mitochondrial precursor",IP05,Gel,Flag
TAT,Q96GA3,1,475,116.1,LTV1_HUMAN Protein LTV1 homolog,IP05,Gel,Flag
TAT,Q96GC5,2,212,91,"RM48_HUMAN 39S ribosomal protein L48, mitochondrial precursor",IP05,Gel,Flag
TAT,Q96HN2,6,611,1890.5,SAHH3_HUMAN Putative adenosylhomocysteinase 3,IP05,Gel,Flag
TAT,Q96JK2,1,942,56.86,WDR22_HUMAN WD repeat-containing protein 22,IP05,Gel,Flag
TAT,Q96JP5,4,570,1085.8,ZFP91_HUMAN Zinc finger protein 91 homolog,IP05,Gel,Flag
TAT,Q96KR1,5,1074,910.63,ZFR_HUMAN Zinc finger RNA-binding protein,IP05,Gel,Flag
TAT,Q96P70,1,1041,16.92,IPO9_HUMAN Importin-9,IP05,Gel,Flag
TAT,Q96QR8,4,312,1042.6,PURB_HUMAN Transcriptional activator protein Pur-beta,IP05,Gel,Flag
TAT,Q96RG2,4,1323,159.29,PASK_HUMAN PAS domain-containing serine/threonine-protein kinase,IP05,Gel,Flag
TAT,Q96SB4,10,826,1062.54,SRPK1_HUMAN Serine/threonine-protein kinase SRPK1,IP05,Gel,Flag
TAT,Q99459,8,802,926.71,CDC5L_HUMAN Cell division cycle 5-like protein,IP05,Gel,Flag
TAT,Q99575,2,1024,56.7,POP1_HUMAN Ribonucleases P/MRP protein subunit POP1,IP05,Gel,Flag
TAT,Q99729,9,332,1804.4,ROAA_HUMAN Heterogeneous nuclear ribonucleoprotein A/B,IP05,Gel,Flag
TAT,Q99733,2,375,727.4,NP1L4_HUMAN Nucleosome assembly protein 1-like 4,IP05,Gel,Flag
TAT,Q9BQ04,1,359,187.9,RBM4B_HUMAN RNA-binding protein 4B,IP05,Gel,Flag
TAT,Q9BQ39,3,737,103.67,DDX50_HUMAN ATP-dependent RNA helicase DDX50,IP05,Gel,Flag
TAT,Q9BQ67,5,446,681.18,GRWD1_HUMAN Glutamate-rich WD repeat-containing protein 1,IP05,Gel,Flag
TAT,Q9BQ75,3,279,466.8,CC026_HUMAN Uncharacterized protein C3orf26,IP05,Gel,Flag
TAT,Q9BQA1,2,342,228.66,MEP50_HUMAN Methylosome protein 50,IP05,Gel,Flag
TAT,Q9BQE3,24,449,12798,TBA1C_HUMAN Tubulin alpha-1C chain,IP05,Gel,Flag
TAT,Q9BQG0,57,1328,11787.07,MBB1A_HUMAN Myb-binding protein 1A,IP05,Gel,Flag
TAT,Q9BRJ2,1,306,98.15,"RM45_HUMAN 39S ribosomal protein L45, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9BRJ6,1,194,37.24,CG050_HUMAN Uncharacterized protein C7orf50,IP05,Gel,Flag
TAT,Q9BTD8,3,480,270.32,RBM42_HUMAN RNA-binding protein 42,IP05,Gel,Flag
TAT,Q9BUF5,12,446,7276.41,TBB6_HUMAN Tubulin beta-6 chain,IP05,Gel,Flag
TAT,Q9BUJ2,4,856,616.93,HNRL1_HUMAN Heterogeneous nuclear ribonucleoprotein U-like protein 1,IP05,Gel,Flag
TAT,Q9BV44,2,507,95.38,THUM3_HUMAN THUMP domain-containing protein 3,IP05,Gel,Flag
TAT,Q9BVA1,31,445,15443.76,TBB2B_HUMAN Tubulin beta-2B chain,IP05,Gel,Flag
TAT,Q9BVI4,1,516,53.47,NOC4L_HUMAN Nucleolar complex protein 4 homolog,IP05,Gel,Flag
TAT,Q9BVJ6,1,771,12.94,UT14A_HUMAN U3 small nucleolar RNA-associated protein 14 homolog A,IP05,Gel,Flag
TAT,Q9BVP2,4,549,455.87,GNL3_HUMAN Guanine nucleotide-binding protein-like 3,IP05,Gel,Flag
TAT,Q9BXW9,1,1471,31.4,FACD2_HUMAN Fanconi anemia group D2 protein,IP05,Gel,Flag
TAT,Q9BYC9,3,149,406.06,"RM20_HUMAN 39S ribosomal protein L20, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9BYD1,4,178,120.3,"RM13_HUMAN 39S ribosomal protein L13, mitochondrial",IP05,Gel,Flag
TAT,Q9BYD3,3,311,333.47,RM04_HUMAN Mitochondrial 39S ribosomal protein L4,IP05,Gel,Flag
TAT,Q9BYD6,1,303,31.44,"RM01_HUMAN 39S ribosomal protein L1, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9BYN8,2,205,93.74,"RT26_HUMAN 28S ribosomal protein S26, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9BZE1,3,423,253,"RM37_HUMAN 39S ribosomal protein L37, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9BZE4,4,634,528.85,NOG1_HUMAN Nucleolar GTP-binding protein 1,IP05,Gel,Flag
TAT,Q9C0C9,30,1292,4261.78,UBE2O_HUMAN Ubiquitin-conjugating enzyme E2 O,IP05,Gel,Flag
TAT,Q9GZR7,3,859,343.04,DDX24_HUMAN ATP-dependent RNA helicase DDX24,IP05,Gel,Flag
TAT,Q9H0U6,1,180,92.54,"RM18_HUMAN 39S ribosomal protein L18, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9H2U1,3,1008,283.76,DHX36_HUMAN Probable ATP-dependent RNA helicase DHX36,IP05,Gel,Flag
TAT,Q9H6S0,17,671,1868.94,YTDC2_HUMAN YTH domain-containing protein 2,IP05,Gel,Flag
TAT,Q9HCE1,1,1003,15.13,MOV10_HUMAN Putative helicase MOV-10,IP05,Gel,Flag
TAT,Q9NQ50,1,206,22.92,"RM40_HUMAN 39S ribosomal protein L40, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9NQA5,1,729,988.2,TRPV5_HUMAN Transient receptor potential cation channel subfamily V member 5,IP05,Gel,Flag
TAT,Q9NR30,23,783,5097.2,DDX21_HUMAN Nucleolar RNA helicase 2,IP05,Gel,Flag
TAT,Q9NRL2,4,1556,249.02,BAZ1A_HUMAN Bromodomain adjacent to zinc finger domain protein 1A,IP05,Gel,Flag
TAT,Q9NRX2,2,175,152.85,"RM17_HUMAN 39S ribosomal protein L17, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9NTJ3,1,1288,24.07,SMC4_HUMAN Structural maintenance of chromosomes protein 4,IP05,Gel,Flag
TAT,Q9NVP1,5,670,494.94,DDX18_HUMAN ATP-dependent RNA helicase DDX18,IP05,Gel,Flag
TAT,Q9NXF7,1,216,81.98,CD030_HUMAN Uncharacterized protein C4orf30,IP05,Gel,Flag
TAT,Q9NXV2,1,234,35.39,KCTD5_HUMAN BTB/POZ domain-containing protein KCTD5,IP05,Gel,Flag
TAT,Q9NYK5,2,338,120.01,RM39_HUMAN Mitochondrial 39S ribosomal protein L39,IP05,Gel,Flag
TAT,Q9NZI8,15,577,4451.78,IF2B1_HUMAN Insulin-like growth factor 2 mRNA-binding protein 1,IP05,Gel,Flag
TAT,Q9NZM5,1,478,47.06,GSCR2_HUMAN Glioma tumor suppressor candidate region gene 2 protein,IP05,Gel,Flag
TAT,Q9P015,3,296,240.89,"RM15_HUMAN 39S ribosomal protein L15, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9P258,2,522,110.84,RCC2_HUMAN Protein RCC2,IP05,Gel,Flag
TAT,Q9P2E9,10,1410,565.04,RRBP1_HUMAN Ribosome-binding protein 1,IP05,Gel,Flag
TAT,Q9UBU9,1,619,14.35,NXF1_HUMAN Nuclear RNA export factor 1,IP05,Gel,Flag
TAT,Q9UHB7,10,1163,817.13,AFF4_HUMAN AF4/FMR2 family member 4,IP05,Gel,Flag
TAT,Q9UK99,1,471,64.51,FBX3_HUMAN F-box only protein 3,IP05,Gel,Flag
TAT,Q9UMS4,10,504,2184.05,PRP19_HUMAN Pre-mRNA-processing factor 19,IP05,Gel,Flag
TAT,Q9UNF1,6,606,856.28,MAGD2_HUMAN Melanoma-associated antigen D2,IP05,Gel,Flag
TAT,Q9UNQ2,1,313,86.52,DIM1L_HUMAN Probable dimethyladenosine transferase,IP05,Gel,Flag
TAT,Q9UNX3,12,145,5506.82,RL26L_HUMAN 60S ribosomal protein L26-like 1,IP05,Gel,Flag
TAT,Q9UPY3,9,1912,591.91,DICER_HUMAN Endoribonuclease Dicer,IP05,Gel,Flag
TAT,Q9UQ35,8,2752,568.37,SRRM2_HUMAN Serine/arginine repetitive matrix protein 2,IP05,Gel,Flag
TAT,Q9Y291,2,106,173.91,RT33_HUMAN Mitochondrial 28S ribosomal protein S33,IP05,Gel,Flag
TAT,Q9Y295,1,367,53.81,DRG1_HUMAN Developmentally-regulated GTP-binding protein 1,IP05,Gel,Flag
TAT,Q9Y2P8,1,373,28.43,RCL1_HUMAN RNA 3'-terminal phosphate cyclase-like protein,IP05,Gel,Flag
TAT,Q9Y2Q9,4,187,379.3,RT28_HUMAN Mitochondrial 28S ribosomal protein S28,IP05,Gel,Flag
TAT,Q9Y2R5,4,130,622.36,"RT17_HUMAN 28S ribosomal protein S17, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9Y2R9,8,242,1241.47,"RT07_HUMAN 28S ribosomal protein S7, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9Y399,6,296,678.26,RT02_HUMAN Mitochondrial 28S ribosomal protein S2,IP05,Gel,Flag
TAT,Q9Y3D3,2,137,275.63,"RT16_HUMAN 28S ribosomal protein S16, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9Y3D9,5,190,728.11,RT23_HUMAN Mitochondrial ribosomal protein S23,IP05,Gel,Flag
TAT,Q9Y3U8,4,105,1454.49,RL36_HUMAN 60S ribosomal protein L36,IP05,Gel,Flag
TAT,Q9Y5Q8,1,519,37.74,TF3C5_HUMAN General transcription factor 3C polypeptide 5,IP05,Gel,Flag
TAT,Q9Y5Q9,2,886,140.79,TF3C3_HUMAN General transcription factor 3C polypeptide 3,IP05,Gel,Flag
TAT,Q9Y676,3,258,277.33,"RT18B_HUMAN 28S ribosomal protein S18b, mitochondrial precursor",IP05,Gel,Flag
TAT,Q9Y6M1,3,556,694.87,IF2B2_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2,IP05,Gel,Flag
VIF,19172954,2,346,48.05,NP_579895 gp41_HIV-1,IP05,Gel,Flag
VIF,21898538,1,1550,196.2,NP_663784.1 gag-pol fusion polyprotein,IP05,Gel,Flag
VIF,25121906,1,100,23.33,NP_705926 Pr_HIV-1,IP05,Gel,Flag
VIF,25121907,12,561,986.35,NP_705927 Reverse Transcriptase RT_HIV-1,IP05,Gel,Flag
VIF,25121908,11,289,834.24,NP_705928 Int_HIV-1,IP05,Gel,Flag
VIF,28876544,3,511,228.76,NP_579894 gp120_HIV-1,IP05,Gel,Flag
VIF,9629361,4,192,2131.18,NP_057851 Vif_HIV-1,IP05,Gel,Flag
VIF,O00231,1,422,20.97,PSD11_HUMAN 26S proteasome non-ATPase regulatory subunit 11,IP05,Gel,Flag
VIF,O00410,7,1097,246.25,IMB3_HUMAN Importin subunit beta-3,IP05,Gel,Flag
VIF,O00483,1,81,41.69,NDUA4_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4,IP05,Gel,Flag
VIF,O00507,9,2555,671.11,USP9Y_HUMAN Probable ubiquitin carboxyl-terminal hydrolase FAF-Y,IP05,Gel,Flag
VIF,O00571,9,662,511.63,DDX3X_HUMAN ATP-dependent RNA helicase DDX3X,IP05,Gel,Flag
VIF,O00743,1,305,27.92,PPP6_HUMAN Serine/threonine-protein phosphatase 6,IP05,Gel,Flag
VIF,O14654,17,1257,1750.66,IRS4_HUMAN Insulin receptor substrate 4,IP05,Gel,Flag
VIF,O14735,1,213,59.87,CDIPT_HUMAN CDP-diacylglycerol--inositol 3-phosphatidyltransferase,IP05,Gel,Flag
VIF,O14744,31,637,18762.84,ANM5_HUMAN Protein arginine N-methyltransferase 5,IP05,Gel,Flag
VIF,O14925,2,209,90.77,TIM23_HUMAN Mitochondrial import inner membrane translocase subunit Tim23,IP05,Gel,Flag
VIF,O14980,8,1071,393.64,XPO1_HUMAN Exportin-1,IP05,Gel,Flag
VIF,O15042,3,1029,190.18,SR140_HUMAN U2-associated protein SR140,IP05,Gel,Flag
VIF,O15397,2,1037,67.44,IPO8_HUMAN Importin-8,IP05,Gel,Flag
VIF,O43143,6,795,322.8,DHX15_HUMAN Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,IP05,Gel,Flag
VIF,O43149,3,2961,87.44,ZZEF1_HUMAN Zinc finger ZZ-type and EF-hand domain-containing protein 1,IP05,Gel,Flag
VIF,O43175,3,533,266.18,SERA_HUMAN D-3-phosphoglycerate dehydrogenase,IP05,Gel,Flag
VIF,O43324,1,174,25.86,MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1,IP05,Gel,Flag
VIF,O43390,5,633,276.76,HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R,IP05,Gel,Flag
VIF,O43592,2,962,59.36,XPOT_HUMAN Exportin-T,IP05,Gel,Flag
VIF,O43933,2,1283,96.13,PEX1_HUMAN Peroxisome biogenesis factor 1,IP05,Gel,Flag
VIF,O60506,4,623,198.01,HNRPQ_HUMAN Heterogeneous nuclear ribonucleoprotein Q,IP05,Gel,Flag
VIF,O60762,5,260,215.17,DPM1_HUMAN Dolichol-phosphate mannosyltransferase,IP05,Gel,Flag
VIF,O60783,1,128,17.21,RT14_HUMAN Mitochondrial 28S ribosomal protein S14,IP05,Gel,Flag
VIF,O60814,3,126,308.99,H2B1K_HUMAN Histone H2B type 1-K,IP05,Gel,Flag
VIF,O60884,12,412,1835.83,DNJA2_HUMAN DnaJ homolog subfamily A member 2,IP05,Gel,Flag
VIF,O75251,1,213,21.84,"NDUS7_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial precursor",IP05,Gel,Flag
VIF,O75477,3,346,143.84,ERLN1_HUMAN Erlin-1 precursor,IP05,Gel,Flag
VIF,O75533,3,1304,185.64,SF3B1_HUMAN Splicing factor 3B subunit 1,IP05,Gel,Flag
VIF,O75607,1,178,14.1,NPM3_HUMAN Nucleoplasmin-3,IP05,Gel,Flag
VIF,O75643,11,2136,521.05,U520_HUMAN U5 small nuclear ribonucleoprotein 200 kDa helicase,IP05,Gel,Flag
VIF,O75688,22,479,2567.63,PPM1B_HUMAN Protein phosphatase 1B,IP05,Gel,Flag
VIF,O75746,2,678,120.33,CMC1_HUMAN Calcium-binding mitochondrial carrier protein Aralar1,IP05,Gel,Flag
VIF,O94822,2,1766,46.07,ZN294_HUMAN Zinc finger protein 294,IP05,Gel,Flag
VIF,O95071,13,2799,602.73,UBR5_HUMAN E3 ubiquitin-protein ligase UBR5,IP05,Gel,Flag
VIF,O95347,1,1197,34.8,SMC2_HUMAN Structural maintenance of chromosomes protein 2,IP05,Gel,Flag
VIF,O95373,6,1038,245.53,IPO7_HUMAN Importin-7,IP05,Gel,Flag
VIF,O95678,2,551,191.69,"K2C75_HUMAN Keratin, type II cytoskeletal 75",IP05,Gel,Flag
VIF,O95816,9,211,1186.87,BAG2_HUMAN BAG family molecular chaperone regulator 2,IP05,Gel,Flag
VIF,O95831,1,613,33.82,"AIFM1_HUMAN Apoptosis-inducing factor 1, mitochondrial precursor",IP05,Gel,Flag
VIF,P00403,1,227,45.92,COX2_HUMAN Cytochrome c oxidase subunit 2,IP05,Gel,Flag
VIF,P01889,1,362,35.44,"1B07_HUMAN HLA class I histocompatibility antigen, B-7 alpha chain precursor",IP05,Gel,Flag
VIF,P02533,4,472,579.07,"K1C14_HUMAN Keratin, type I cytoskeletal 14",IP05,Gel,Flag
VIF,P02538,2,564,193.39,"K2C6A_HUMAN Keratin, type II cytoskeletal 6A",IP05,Gel,Flag
VIF,P02786,2,760,46.84,TFR1_HUMAN Transferrin receptor protein 1,IP05,Gel,Flag
VIF,P04259,2,564,193.39,"K2C6B_HUMAN Keratin, type II cytoskeletal 6B",IP05,Gel,Flag
VIF,P04264,14,644,1380.86,"K2C1_HUMAN Keratin, type II cytoskeletal 1",IP05,Gel,Flag
VIF,P04350,28,444,10885.96,TBB4_HUMAN Tubulin beta-4 chain,IP05,Gel,Flag
VIF,P04899,1,355,47.94,"GNAI2_HUMAN Guanine nucleotide-binding protein G(i), alpha-2 subunit",IP05,Gel,Flag
VIF,P04908,1,130,21.55,H2A1B_HUMAN Histone H2A type 1-B,IP05,Gel,Flag
VIF,P05023,8,1023,522.17,AT1A1_HUMAN Sodium/potassium-transporting ATPase subunit alpha-1 precursor,IP05,Gel,Flag
VIF,P05141,14,298,8652.6,ADT2_HUMAN ADP/ATP translocase 2,IP05,Gel,Flag
VIF,P05386,1,114,44.47,RLA1_HUMAN 60S acidic ribosomal protein P1,IP05,Gel,Flag
VIF,P05387,1,115,71.99,RLA2_HUMAN 60S acidic ribosomal protein P2,IP05,Gel,Flag
VIF,P05388,9,317,989.42,RLA0_HUMAN 60S acidic ribosomal protein P0,IP05,Gel,Flag
VIF,P05783,3,430,347.42,"K1C18_HUMAN Keratin, type I cytoskeletal 18",IP05,Gel,Flag
VIF,P05787,4,483,511.85,"K2C8_HUMAN Keratin, type II cytoskeletal 8",IP05,Gel,Flag
VIF,P06493,7,297,338.49,CDC2_HUMAN Cell division control protein 2 homolog,IP05,Gel,Flag
VIF,P06576,1,529,54.9,"ATPB_HUMAN ATP synthase subunit beta, mitochondrial precursor",IP05,Gel,Flag
VIF,P06733,8,434,777.75,ENOA_HUMAN Alpha-enolase,IP05,Gel,Flag
VIF,P07437,35,444,15397.73,TBB5_HUMAN Tubulin beta chain,IP05,Gel,Flag
VIF,P07900,11,732,2043.68,HS90A_HUMAN Heat shock protein HSP 90-alpha,IP05,Gel,Flag
VIF,P07910,9,306,661.09,HNRPC_HUMAN Heterogeneous nuclear ribonucleoproteins C1/C2,IP05,Gel,Flag
VIF,P08107,46,641,69313.45,HSP71_HUMAN Heat shock 70 kDa protein 1,IP05,Gel,Flag
VIF,P08195,1,529,19.99,4F2_HUMAN 4F2 cell-surface antigen heavy chain,IP05,Gel,Flag
VIF,P08237,4,780,506.48,"K6PF_HUMAN 6-phosphofructokinase, muscle type",IP05,Gel,Flag
VIF,P08238,26,724,4879.98,HS90B_HUMAN Heat shock protein HSP 90-beta,IP05,Gel,Flag
VIF,P08574,1,325,68.85,"CY1_HUMAN Cytochrome c1, heme protein, mitochondrial precursor",IP05,Gel,Flag
VIF,P08670,11,466,1235.58,VIME_HUMAN Vimentin,IP05,Gel,Flag
VIF,P08708,1,135,11.85,RS17_HUMAN 40S ribosomal protein S17,IP05,Gel,Flag
VIF,P08727,4,400,634.9,"K1C19_HUMAN Keratin, type I cytoskeletal 19",IP05,Gel,Flag
VIF,P08779,4,473,579.07,"K1C16_HUMAN Keratin, type I cytoskeletal 16",IP05,Gel,Flag
VIF,P10412,5,219,1015.37,H14_HUMAN Histone H1.4,IP05,Gel,Flag
VIF,P11021,12,654,4402.15,GRP78_HUMAN 78 kDa glucose-regulated protein precursor,IP05,Gel,Flag
VIF,P11142,46,646,35660.29,HSP7C_HUMAN Heat shock cognate 71 kDa protein,IP05,Gel,Flag
VIF,P11940,9,636,1276.05,PABP1_HUMAN Polyadenylate-binding protein 1,IP05,Gel,Flag
VIF,P12004,3,261,307.24,PCNA_HUMAN Proliferating cell nuclear antigen,IP05,Gel,Flag
VIF,P12235,11,298,6912.78,ADT1_HUMAN ADP/ATP translocase 1,IP05,Gel,Flag
VIF,P12236,13,298,9060.82,ADT3_HUMAN ADP/ATP translocase 3,IP05,Gel,Flag
VIF,P13010,3,732,144.75,KU86_HUMAN ATP-dependent DNA helicase 2 subunit 2,IP05,Gel,Flag
VIF,P13639,5,858,429.54,EF2_HUMAN Elongation factor 2,IP05,Gel,Flag
VIF,P13645,5,593,594.61,"K1C10_HUMAN Keratin, type I cytoskeletal 10",IP05,Gel,Flag
VIF,P13647,2,590,193.39,"K2C5_HUMAN Keratin, type II cytoskeletal 5",IP05,Gel,Flag
VIF,P13929,2,434,66.6,ENOB_HUMAN Beta-enolase,IP05,Gel,Flag
VIF,P14625,4,803,498.15,ENPL_HUMAN Endoplasmin precursor,IP05,Gel,Flag
VIF,P14678,2,240,116.33,RSMB_HUMAN Small nuclear ribonucleoprotein-associated proteins B and B',IP05,Gel,Flag
VIF,P15880,10,293,2050.72,RS2_HUMAN 40S ribosomal protein S2,IP05,Gel,Flag
VIF,P15924,2,2871,131.61,DESP_HUMAN Desmoplakin,IP05,Gel,Flag
VIF,P16615,4,1042,316.3,AT2A2_HUMAN Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,IP05,Gel,Flag
VIF,P16989,1,372,47.87,DBPA_HUMAN DNA-binding protein A,IP05,Gel,Flag
VIF,P17066,13,643,25004.8,HSP76_HUMAN Heat shock 70 kDa protein 6,IP05,Gel,Flag
VIF,P17858,8,780,734.17,"K6PL_HUMAN 6-phosphofructokinase, liver type",IP05,Gel,Flag
VIF,P17987,6,556,693.62,TCPA_HUMAN T-complex protein 1 subunit alpha,IP05,Gel,Flag
VIF,P18085,2,180,63.53,ARF4_HUMAN ADP-ribosylation factor 4,IP05,Gel,Flag
VIF,P18124,12,248,1461.94,RL7_HUMAN 60S ribosomal protein L7,IP05,Gel,Flag
VIF,P18621,5,184,365.82,RL17_HUMAN 60S ribosomal protein L17,IP05,Gel,Flag
VIF,P19012,3,456,500.1,"K1C15_HUMAN Keratin, type I cytoskeletal 15",IP05,Gel,Flag
VIF,P19338,17,710,1615,NUCL_HUMAN Nucleolin,IP05,Gel,Flag
VIF,P21333,14,2647,623.49,FLNA_HUMAN Filamin-A,IP05,Gel,Flag
VIF,P22087,3,321,165.54,FBRL_HUMAN rRNA 2'-O-methyltransferase fibrillarin,IP05,Gel,Flag
VIF,P22695,6,453,319.68,"QCR2_HUMAN Cytochrome b-c1 complex subunit 2, mitochondrial precursor",IP05,Gel,Flag
VIF,P23396,19,243,4010.98,RS3_HUMAN 40S ribosomal protein S3,IP05,Gel,Flag
VIF,P23588,2,611,164.58,IF4B_HUMAN Eukaryotic translation initiation factor 4B,IP05,Gel,Flag
VIF,P25205,8,808,524.82,MCM3_HUMAN DNA replication licensing factor MCM3,IP05,Gel,Flag
VIF,P25705,15,553,1822.51,"ATPA_HUMAN ATP synthase subunit alpha, mitochondrial precursor",IP05,Gel,Flag
VIF,P25789,1,261,26.29,PSA4_HUMAN Proteasome subunit alpha type-4,IP05,Gel,Flag
VIF,P26373,8,211,977.28,RL13_HUMAN 60S ribosomal protein L13,IP05,Gel,Flag
VIF,P26641,4,437,173.98,EF1G_HUMAN Elongation factor 1-gamma,IP05,Gel,Flag
VIF,P27348,4,245,491.34,1433T_HUMAN 14-3-3 protein theta,IP05,Gel,Flag
VIF,P27635,7,214,1139.94,RL10_HUMAN 60S ribosomal protein L10,IP05,Gel,Flag
VIF,P27708,35,2225,3596.3,PYR1_HUMAN CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase,IP05,Gel,Flag
VIF,P28288,2,659,47.22,ABCD3_HUMAN ATP-binding cassette sub-family D member 3,IP05,Gel,Flag
VIF,P30050,3,165,302.69,RL12_HUMAN 60S ribosomal protein L12,IP05,Gel,Flag
